ID_DOC;Número do Processo;Sigla Órgão;Órgão;Descrição;Tipo de Processo;SIGLA_ORGAO_USU1;SIGLA_FORMA_DOC;Ano de emissão;NUM_EXPEDIENTE
3636419;SES-PRC-2020/13071;SES;Secretaria da Saúde;"Aquisição de Equipamentos Hospitalares - Ata 415/2018 - Refrigeração Especial - em atendimento a Portaria nº 356, de 11 de março de 2020, em decorrência da Infecção Humana pelo novo coronavírus (COVID-19).; COORDENADORIA GERAL DE ADMINISTRAÇÃO - CGA; OF. 071/2020/GES.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material permanente;SES;PRC;2020;13071
3644324;SES-PRC-2020/13108;SES;Secretaria da Saúde;"Aquisição de Termômetro clinico digital para atendimento de Plano de contingência COVID-19; Coordenadoria Geral de Administração; Ofício CRP nº 091/2020.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;13108
3646528;SES-PRC-2020/13117;SES;Secretaria da Saúde;"AQUISIÇÃO DE MÁSCARA CIRURGICA DESCARTÁVEL NA (CORONAVÍRUIS) - PEDIDO 7741; HOSPITAL GUILHERME ÁLVARO ; HGA/SUP-121/2020.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;13117
3646552;SES-PRC-2020/13118;SES;Secretaria da Saúde;"AQUISIÇÃO DE MÁSCARA CIRURGICA DESCARTÁVEL NA (CORONAVÍRUIS) - PEDIDO 7742; HOSPITAL GUILHERME ÁLVARO ; HGA/SUP-122/2020.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;13118
3646571;SES-PRC-2020/13119;SES;Secretaria da Saúde;"AQUISIÇÃO DE MÁSCARA CIRURGICA DESCARTÁVEL NA (CORONAVÍRUIS) - PEDIDO 7746; HOSPITAL GUILHERME ÁLVARO ; HGA/SUP-123/2020.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;13119
3646596;SES-PRC-2020/13120;SES;Secretaria da Saúde;"AQUISIÇÃO DE MÁSCARA DE PROTEÇÃO N95/CLASSE PFF2 (CORONAVÍRUIS) - PEDIDO 7745; HOSPITAL GUILHERME ÁLVARO ; HGA/SUP-124/2020.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;13120
3654575;SAP-PRC-2020/07037;SAP;Secretaria da Administração Penitenciária;"Processo destinado a atender despesas com aquisição de termômetros digitais, devido a pandemia do vírus COE-COVID-19; Centro de Detenção Provisória ASP ""Willians Nogueira Benjamim"" de Pinheiros II.;";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SAP;PRC;2020;7037
3658105;SAP-PRC-2020/07044;SAP;Secretaria da Administração Penitenciária;"Processo destinado a atender despesas com aquisição de termômetros digitais, devido a pandemia do vírus COE-COVID-19; Centro de Detenção Provisória ASP &quot;Willians Nogueira Benjamim&quot; de Pinheiros II; SAP/960406/2020.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SAP;PRC;2020;7044
3665334;SES-PRC-2020/13269;SES;Secretaria da Saúde;"Chamamento Público para Doação de Bens Móveis, de Serviços e/ou Direitos para Enfrentamento do COVID-19; Coordenadoria Geral de Administração; Ofício CGA nº 135/20.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;13269
3665396;SES-PRC-2020/13263;SES;Secretaria da Saúde;"Aquisição de Máscara de proteção tipo respirador (Classe Pff2/N95) para atendimento de Plano de contingência COVID-19; Coordenadoria Geral de Administração; Ofício CRP nº 093/2020.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;13263
3665539;SES-PRC-2020/13265;SES;Secretaria da Saúde;"Aquisição de Máscara de proteção tipo respirador (Classe Pff2/N95) para atendimento de Plano de contingência COVID-19; Coordenadoria Geral de Administração; Ofício CRP nº 094/2020.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;13265
3671382;SPTC-PRC-2020/00216;SPTC;Superintendência da Polícia Técnico-Científica;"PROC. Nº 035/20-IML - MATERIAL DE CONSUMO - DIRETORIA DO IML (AQUISIÇÃO EMERGENCIAL DE EPIs - ESPECÍF.COVID-19); DIRETORIA DO IML - DTD/IML; PROC. Nº 035/20-IML ; SPTC-EXP-2020/05482-A.";Gestão Orçamentária e Financeira: Processo de prestação de contas de adiantamento;SPTC;PRC;2020;216
3676303;SES-PRC-2020/13317;SES;Secretaria da Saúde;"Aquisição de Higienizadores Antisséptico em Espuma para atendimento de Plano de contingência COVID-19; Coordenadoria Geral de Administração; Ofício CRP nº 095/2020.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;13317
3682779;SES-PRC-2020/13347;SES;Secretaria da Saúde;"Aquisição de Equipamentos Hospitalares - Ata 66/2019 - Equipamento de Anestesia - para atender o enfrentamento da emergência de saúde pública de importância internacional em atendimento a Portaria nº 356, de 11 de março de 2020, em decorrência da Infecção Humana pelo novo coronavírus (COVID-19); COORDENADORIA GERAL DE ADMINISTRAÇÃO - CGA; OF. 072/2020/GES.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material permanente;SES;PRC;2020;13347
3689269;SES-PRC-2020/13394;SES;Secretaria da Saúde;"PROJETO: EPIDEMIOLOGIA MOLECULAR DO COVID-19 EM CASOS DE SÍNDROME RESPIRATÓRIA AGUDA GRAVE (SRAG) E ÓBITOS RECEBIDOS PELO IAL.; INSTITUTO ADOLFO LUTZ; P.I.-12/2020.";Vigilância e prevenção de riscos à saúde: Processo de análise e acompanhamento de projetos financiados por fundo especial de saúde;SES;PRC;2020;13394
3690719;SES-PRC-2020/13407;SES;Secretaria da Saúde;"Aquisição de Equipamentos Hospitalares - Ata 68/2019 - Desfibriladores - para atender o enfrentamento da emergência de saúde pública de importância internacional em atendimento a Portaria nº 356, de 11 de março de 2020, em decorrência da Infecção Humana pelo novo coronavírus (COVID-19); COORDENADORIA GERAL DE ADMINISTRAÇÃO - CGA; OF. 073/2020/GES.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material permanente;SES;PRC;2020;13407
3691025;SES-PRC-2020/13409;SES;Secretaria da Saúde;"Aquisição de Equipamentos Hospitalares - Ata 01/2019 - Mobiliário Hospitalar - para atender o enfrentamento da emergência de saúde pública de importância internacional em atendimento a Portaria nº 356, de 11 de março de 2020, em decorrência da Infecção Humana pelo novo coronavírus (COVID-19); COORDENADORIA GERAL DE ADMINISTRAÇÃO - CGA; OF. 074/2020/GES.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material permanente;SES;PRC;2020;13409
3691153;SES-PRC-2020/13413;SES;Secretaria da Saúde;"Aquisição de Equipamentos Hospitalares - Ata 02/2019 - Mobiliário Hospitalar - para atender o enfrentamento da emergência de saúde pública de importância internacional em atendimento a Portaria nº 356, de 11 de março de 2020, em decorrência da Infecção Humana pelo novo coronavírus (COVID-19); COORDENADORIA GERAL DE ADMINISTRAÇÃO - CGA; OF. 075/2020/GES.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material permanente;SES;PRC;2020;13413
3691272;SCEC-PRC-2020/00152;SCEC;Secretaria da Cultura e Economia Criativa;"AQUISIÇÃO DE ÁLCOOL EM GEL PARA HIGIENIZAÇÃO , ASSEPSIA E PREVENÇÃO DO CORONAVÍRUS.; CENTRO DE COMPRAS E CONTRATAÇÃO;";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SCEC;PRC;2020;152
3691689;SAP-PRC-2020/07252;SAP;Secretaria da Administração Penitenciária;"Processo licitatório, visando a aquisição de insumos e outros materiais necessários, para prevenção do vírus COVID 19 (coronavirus), do corpo funcional deste Estabelecimento Penal e do CR de Sumaré.; PENITENCIÁRIA ODETE LEITE DE CAMPOS CRITTER DE HORTOLÂNDIA E CENTRO DE RESSOCIALIZAÇÃO DE SUMARÉ; 113/2020 PTRES 380513.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SAP;PRC;2020;7252
3692967;SAP-PRC-2020/07264;SAP;Secretaria da Administração Penitenciária;"Processo licitatório, visando a aquisição de insumos e outros materiais necessários, para prevenção do vírus COVID 19 (coronavirus), do corpo funcional deste Estabelecimento Penal e do CR de Sumaré.; PENITENCIÁRIA ODETE LEITE DE CAMPOS CRITTER DE HORTOLÂNDIA E CENTRO DE RESSOCIALIZAÇÃO DE SUMARÉ; 114/2020 PTRES 380516.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SAP;PRC;2020;7264
3693326;SES-PRC-2020/13425;SES;Secretaria da Saúde;"Aquisição de Materiais de Consumo para prevenção do Covid 19.; Departamento Regional de Saúde de Presidente Prudente DRS XI e Ambulatório Regional de Saúde Mental;";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;13425
3693485;SAP-PRC-2020/07271;SAP;Secretaria da Administração Penitenciária;"Adiantamento para atender despesas com insumos médicos (prevenção Coronavírus) PTRES 380.513 em nome de Jonathan Cirineo Franco - CPF 363.384.348-58; Penitenciária Jairo de Almeida Bueno;";Gestão Orçamentária e Financeira: Processo de prestação de contas de adiantamento;SAP;PRC;2020;7271
3695857;SES-PRC-2020/13443;SES;Secretaria da Saúde;"Aquisição de Equipamentos Hospitalares - Ata 77/2019 - Balança - para atender o enfrentamento da emergência de saúde pública de importância internacional em atendimento a Portaria nº 356, de 11 de março de 2020, em decorrência da Infecção Humana pelo novo coronavírus (COVID-19); COORDENADORIA GERAL DE ADMINISTRAÇÃO - CGA; OF. 076/2020/GES.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material permanente;SES;PRC;2020;13443
3696139;SES-PRC-2020/13451;SES;Secretaria da Saúde;"Aquisição de Equipamentos Hospitalares - Ata 102/2019 - Mobiliário Hospitalar - para atender o enfrentamento da emergência de saúde pública de importância internacional em atendimento a Portaria nº 356, de 11 de março de 2020, em decorrência da Infecção Humana pelo novo coronavírus (COVID-19); COORDENADORIA GERAL DE ADMINISTRAÇÃO - CGA; OF. 077/2020/GES.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material permanente;SES;PRC;2020;13451
3696554;SES-PRC-2020/13454;SES;Secretaria da Saúde;"AQUISIÇÃO DE HIDROXICLOROQUINA, SULFATO 400 MG (CORONAVÍRUIS) - PEDIDO 7757; HOSPITAL GUILHERME ÁLVARO ; HGA/SUP-125/2020.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;13454
3698159;SAP-PRC-2020/07290;SAP;Secretaria da Administração Penitenciária;"Processo licitatório, visando a aquisição de insumos e outros materiais necessários, para prevenção do vírus COVID 19 (coronavirus), do corpo funcional deste Estabelecimento Penal e do CR de Sumaré.; PENITENCIÁRIA ODETE LEITE DE CAMPOS CRITTER DE HORTOLÂNDIA E CENTRO DE RESSOCIALIZAÇÃO DE SUMARÉ; 115/2020 PTRES 380513.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SAP;PRC;2020;7290
3698443;SAP-PRC-2020/07293;SAP;Secretaria da Administração Penitenciária;"Processo licitatório, visando a aquisição de insumos e outros materiais necessários, para prevenção do vírus COVID 19 (coronavirus), do corpo funcional deste Estabelecimento Penal e do CR de Sumaré.; PENITENCIÁRIA ODETE LEITE DE CAMPOS CRITTER DE HORTOLÂNDIA E CENTRO DE RESSOCIALIZAÇÃO DE SUMARÉ; 116/2020 PTRES 380516.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SAP;PRC;2020;7293
3704190;SAP-PRC-2020/07326;SAP;Secretaria da Administração Penitenciária;"Processo de adiantamento para cobrir despesas com outros materiais de consumo para combate ao COVID-19; Centro de Detenção Provisória &quot;AEVP Renato Gonçalves Rodrigues&quot; de Americana; 017/2020-CDPAM.";Gestão Orçamentária e Financeira: Processo de adiantamento;SAP;PRC;2020;7326
3704332;SES-PRC-2020/13497;SES;Secretaria da Saúde;"Aquisição de ambulâncias para atendimento de Plano de contingência COVID-19 através da ARP 155/2019; Coordenadoria Geral de Administração; Ofício CGA nº 136/2020.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material permanente;SES;PRC;2020;13497
3706155;SPTC-PRC-2020/00219;SPTC;Superintendência da Polícia Técnico-Científica;"PROC. Nº 034/20-IML - MATERIAL DE CONSUMO - NPMLCGSP-IML (aquisição emergencial EPIs - COVID-19); NPMLCGSP-IML e Equipes; PROC. Nº 034/20-IML - SPTC-EXP-2020/05530-A.";Gestão Orçamentária e Financeira: Processo de prestação de contas de adiantamento;SPTC;PRC;2020;219
3706209;SES-PRC-2020/13514;SES;Secretaria da Saúde;"Aquisição de Equipamentos Hospitalares - Ata 103/2019 - Foco Cirúrgico - para atender o enfrentamento da emergência de saúde pública de importância internacional em atendimento a Portaria nº 356, de 11 de março de 2020, em decorrência da Infecção Humana pelo novo coronavírus (COVID-19); COORDENADORIA GERAL DE ADMINISTRAÇÃO - CGA; of. 078/2020/GES.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material permanente;SES;PRC;2020;13514
3706690;SES-PRC-2020/13517;SES;Secretaria da Saúde;"Aquisição de Equipamentos Hospitalares - Ata 126/2019 - Aspirador Cirúrgico - para atender o enfrentamento da emergência de saúde pública de importância internacional em atendimento a Portaria nº 356, de 11 de março de 2020, em decorrência da Infecção Humana pelo novo coronavírus (COVID-19); COORDENADORIA GERAL DE ADMINISTRAÇÃO - CGA; OF. 079/2020/GES.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material permanente;SES;PRC;2020;13517
3706945;SES-PRC-2020/13519;SES;Secretaria da Saúde;": Aquisição de Equipamentos Hospitalares - Ata 415/2018 - Refrigeração Especial - para atender o enfrentamento da emergência de saúde pública de importância internacional em atendimento a Portaria nº 356, de 11 de março de 2020, em decorrência da Infecção Humana pelo novo coronavírus (COVID-19); COORDENADORIA GERAL DE ADMINISTRAÇÃO - CGA; OF. 080/2020/GES.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material permanente;SES;PRC;2020;13519
3707267;SES-PRC-2020/13520;SES;Secretaria da Saúde;"Aquisição de Equipamentos Hospitalares - Ata 56/2019 - Mobiliário Hospitalar - para atender o enfrentamento da emergência de saúde pública de importância internacional em atendimento a Portaria nº 356, de 11 de março de 2020, em decorrência da Infecção Humana pelo novo coronavírus (COVID-19); COORDENADORIA GERAL DE ADMINISTRAÇÃO - CGA; OF. 081/2020/GES.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material permanente;SES;PRC;2020;13520
3709019;SPTC-PRC-2020/00220;SPTC;Superintendência da Polícia Técnico-Científica;"PROC. Nº 033/20-IML - MATERIAL DE CONSUMO - DIRETORIA DO IML (Aquisição Emergencial EPIs - Atendimento Casos COVID-19); DIRETORIA DO IML - Dra. Eliete Coelho Bastos; PROC. Nº 033/20-IML - SPTC-OFI-2020/07406.";Gestão Orçamentária e Financeira: Processo de prestação de contas de adiantamento;SPTC;PRC;2020;220
3709894;SAP-PRC-2020/07366;SAP;Secretaria da Administração Penitenciária;"038/2020 - Aquisição de Material de Consumo (Respirador de Proteção Respiratória Semifacial) para uso dos funcionários desta Unidade Prisional.; Centro de Detenção Provisória de São José dos Campos.; 038/2020.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SAP;PRC;2020;7366
3716104;SES-PRC-2020/13560;SES;Secretaria da Saúde;"AQUISIÇÃO DE KIT PARA COLETA DE SECREÇÕES DE VIA AÉREA PARA A ASSISTÊNCIA DE PACIENTES INTUBADOS DO COVID - 19 (CORONA VÍRUS) PEDIDO 7761; HGA - UTI ADULTO/UNIDADE DE EMERGÊNCIA REFERENCIADA ; HGA/SC - 0032/2020.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;13560
3723230;SSP-PRC-2020/00055;SSP;Secretaria da Segurança Pública;"Aquisição de dispenser para álcool em gel; GABINETE DO SECRETÁRIO-SSP/SP; DECRETO COVID-19.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SSP;PRC;2020;55
3734189;SAP-PRC-2020/07471;SAP;Secretaria da Administração Penitenciária;"Processo de Convite BEC para Aquisição de Material de Saúde de prevenção do COVID-19; Penitenciária &quot;Dr. Danilo Pinheiro&quot; de Sorocaba; Lei Fed. nº 8.666/93, Decreto Fed. 9.412/18.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SAP;PRC;2020;7471
3734711;SAP-PRC-2020/07484;SAP;Secretaria da Administração Penitenciária;"Aquisição de Material de Consumo (Respirador Semifacial) - 339030-66 ; CDP DE SÃO JOSÉ DOS CAMPOS; 040/2020.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SAP;PRC;2020;7484
3738465;SES-PRC-2020/13750;SES;Secretaria da Saúde;"AQUISIÇÃO DE SUXAMETÔNIO, CLORETO 100MG (CORONAVÍRUIS) - PEDIDO 7765; HOSPITAL GUILHERME ÁLVARO ; HGA/SUP-128/2020.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;13750
3739203;SES-PRC-2020/13751;SES;Secretaria da Saúde;"AQUISIÇÃO DE MAT. HIG. - COVID - (alcool gel) - SES-MEM-2020/20495; Hospital Geral de São Mateus;";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;13751
3743180;SES-PRC-2020/13768;SES;Secretaria da Saúde;"Aquisição de álcool gel para assepsia das mãos de pacientes e funcionários. (COVID-19); HEPP;";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;13768
3746156;SAP-PRC-2020/07564;SAP;Secretaria da Administração Penitenciária;"Processo de Convite BEC para Aquisição de Material de Consumo Produtos de Higiene Pessoal para Prevenção do COVID-19 (Coronavírus); Penitenciária &quot;Dr. Danilo Pinheiro&quot; de Sorocaba; Lei Fed. nº 8.666/93, Decreto Fed. 9.412/18.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SAP;PRC;2020;7564
3752581;SAP-PRC-2020/07592;SAP;Secretaria da Administração Penitenciária;"Empenhamento de recursos para atender despesas com aquisição de materiais (luvas descartáveis e álcool etílico 70% para desinfecção de superfícies), em caráter de urgência, para uso dos funcionários desta Unidade Prisional, no combate à disseminação do COVID-19.; PENITENCIÁRIA &quot;TACYAN MENEZES DE LUCENA&quot; DE MARTINÓPOLIS;";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SAP;PRC;2020;7592
3755140;SES-PRC-2020/13871;SES;Secretaria da Saúde;"Aquisição de Higienizadores Antisséptico, para atendimento de Plano de contingência COVID-19; Coordenadoria de Serviços de Saúde; Oficio GC/CSS nº 018/2020.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;13871
3755682;SES-PRC-2020/13876;SES;Secretaria da Saúde;"Aquisição de Ocúlos, para atendimento de Plano de contingência COVID-19 ; Coordenadoria de Serviços de Saúde; Oficio GC/CSS nº 016/2020.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;13876
